actionable_rank,page_reference,review_priority_score,model_score,feature_impressions,feature_clicks,feature_ctr,feature_avg_position,feature_position_volatility,feature_active_days,feature_available_days,position_band,archetype,action_label,reason_code,confidence_level,confidence_note,review_cost_tier,estimated_review_minutes,human_review_required
4520,REVIEW-04520,60.48,0.47082604232679515,3024.0,11.0,0.0036375661375661374,1.9674218833097392,0.375756655128511,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4521,REVIEW-04521,60.48,0.4587707550527428,3442.0,14.0,0.004067402672864613,4.00346810929415,0.44747889940983304,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4522,REVIEW-04522,60.47,0.6346700177282881,949.0,0.0,0.0,7.230565881760912,1.4251656685021856,15,15,Page 1,HIGH_RISK_STABLE_VISIBILITY,REFRESH_AND_PROTECT,HIGH_RISK_STABLE_PAGE_1,MEDIUM,High measured risk with stable Page-1 visibility.,MEDIUM,75,True
4523,REVIEW-04523,60.47,0.6152846193617866,1058.0,1.0,0.000945179584120983,6.673317416494205,2.6781587238463946,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4524,REVIEW-04524,60.47,0.5615622236788352,1475.0,3.0,0.002033898305084746,6.152848207770798,1.481137001991162,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4525,REVIEW-04525,60.47,0.5298980990469826,1828.0,5.0,0.002735229759299781,5.029650540573103,1.6047160660590656,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4526,REVIEW-04526,60.47,0.4926030492201238,2445.0,1.0,0.00040899795501022495,16.151665509114927,6.01885068276141,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4527,REVIEW-04527,60.46,0.650968942172655,863.0,0.0,0.0,7.310575359335345,2.829951920147902,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4528,REVIEW-04528,60.46,0.6279492715800997,985.0,0.0,0.0,4.873333053575653,2.470464202604686,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4529,REVIEW-04529,60.46,0.5856750131518398,1260.0,1.0,0.0007936507936507937,2.374337018726976,1.5152869187943376,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4530,REVIEW-04530,60.46,0.5778977700137011,1324.0,1.0,0.0007552870090634441,1.3503341387433296,1.4747041309431606,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4531,REVIEW-04531,60.46,0.5591865245368771,1500.0,2.0,0.0013333333333333333,3.667514683890217,1.1107907049627612,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4532,REVIEW-04532,60.46,0.5338302636728652,1777.0,5.0,0.0028137310073157004,4.780303833255924,2.3072666404133426,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4533,REVIEW-04533,60.45,0.6801800513661247,807.0,0.0,0.0,7.199541885709308,5.736322984115707,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
4534,REVIEW-04534,60.45,0.6427038236265001,904.0,1.0,0.0011061946902654867,7.380735197597098,5.0395245063397,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
4535,REVIEW-04535,60.45,0.6256759366887774,996.0,1.0,0.001004016064257028,7.676497662601832,3.0453325318302147,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4536,REVIEW-04536,60.45,0.5865615590583295,1252.0,1.0,0.0007987220447284345,3.918828530729646,1.7439386089147524,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4537,REVIEW-04537,60.44,0.5954763926387368,1187.0,1.0,0.0008424599831508003,4.051482778139306,2.5240509632027597,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4538,REVIEW-04538,60.44,0.525108585020373,1889.0,5.0,0.0026469031233456856,4.106637018145263,1.6211937957915779,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4539,REVIEW-04539,60.44,0.4537379385769137,3636.0,15.0,0.004125412541254125,3.5938517598955815,0.5147986387388046,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4540,REVIEW-04540,60.43,0.5569168657173356,1516.0,1.0,0.0006596306068601583,16.350703981102587,11.714842701848232,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4541,REVIEW-04541,60.42,0.6330523994947314,954.0,1.0,0.0010482180293501049,7.4771204593308385,3.953432256665687,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
4542,REVIEW-04542,60.42,0.6251168099849632,996.0,1.0,0.001004016064257028,8.382852710213058,2.5007544039576906,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4543,REVIEW-04543,60.42,0.6172976339500134,1040.0,1.0,0.0009615384615384616,7.361375472520867,2.411779795516812,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4544,REVIEW-04544,60.42,0.581386539887861,1291.0,1.0,0.000774593338497289,3.1603856237259085,1.770965981752919,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4545,REVIEW-04545,60.42,0.5752676598181932,1339.0,1.0,0.0007468259895444362,3.3860985573158136,1.0259643152715543,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4546,REVIEW-04546,60.42,0.5606418403510398,2307.0,0.0,0.0,2.2177784472060322,1.5778698442260097,9,9,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4547,REVIEW-04547,60.42,0.5277064743412223,1847.0,4.0,0.002165674066053059,3.131422795232418,1.1915631972598801,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4548,REVIEW-04548,60.42,0.5262781096252754,1867.0,4.0,0.0021424745581146223,2.214449158509314,0.4362130667805171,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4549,REVIEW-04549,60.42,0.5202183726376128,1950.0,6.0,0.003076923076923077,5.580224537132185,1.3728532993735418,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4550,REVIEW-04550,60.42,0.4655590789956089,3167.0,13.0,0.004104831070413641,2.964381254287362,0.5524091815240009,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4551,REVIEW-04551,60.42,0.46502910815439913,3184.0,12.0,0.0037688442211055275,1.8512781877198254,0.36692634155046516,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4552,REVIEW-04552,60.41,0.6082049795253895,1096.0,0.0,0.0,4.637409193536638,0.9077413008708275,15,15,Page 1,HIGH_RISK_STABLE_VISIBILITY,REFRESH_AND_PROTECT,HIGH_RISK_STABLE_PAGE_1,MEDIUM,High measured risk with stable Page-1 visibility.,MEDIUM,75,True
4553,REVIEW-04553,60.41,0.5632987994265064,1449.0,2.0,0.0013802622498274672,4.126794819192351,1.2472121285880722,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4554,REVIEW-04554,60.41,0.5146203519571426,2040.0,5.0,0.0024509803921568627,1.731750413536303,0.6872804436578723,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4555,REVIEW-04555,60.41,0.4804552543787177,2714.0,11.0,0.0040530582166543845,2.9269836062345167,1.5603465056029493,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4556,REVIEW-04556,60.4,0.6471175622172166,876.0,0.0,0.0,3.791657042422244,4.922708589411867,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
4557,REVIEW-04557,60.4,0.5626153563973324,1455.0,2.0,0.0013745704467353953,3.404213886599777,1.6781597028415585,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4558,REVIEW-04558,60.4,0.5564547692336229,1516.0,3.0,0.001978891820580475,5.538478460832775,1.3333213490678633,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4559,REVIEW-04559,60.4,0.5389132566137875,1701.0,0.0,0.0,19.290810554743587,6.39813431715759,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4560,REVIEW-04560,60.4,0.5285705843334931,1833.0,4.0,0.002182214948172395,3.2879664383101765,1.1951985952995556,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4561,REVIEW-04561,60.4,0.5175294505182881,1987.0,5.0,0.0025163563160543532,1.9208006697329416,0.9596369882691304,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4562,REVIEW-04562,60.4,0.4896752176366465,2493.0,8.0,0.003208985158443642,3.8010729731701445,0.5711882689787615,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4563,REVIEW-04563,60.4,0.4710165528287277,2982.0,13.0,0.004359490274983233,2.7299005876156337,1.8196243631259672,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4564,REVIEW-04564,60.4,0.4677757536552374,3093.0,13.0,0.004203039120594891,4.375347289364936,1.222133836168588,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4565,REVIEW-04565,60.39,0.6353797126553472,939.0,0.0,0.0,5.503581263064069,2.6826971348530306,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4566,REVIEW-04566,60.39,0.5954283151098523,1183.0,0.0,0.0,1.7600886904757684,0.6031711367969587,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4567,REVIEW-04567,60.39,0.5461315244916993,1626.0,3.0,0.0018450184501845018,3.9427013951490495,1.2399769443870814,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4568,REVIEW-04568,60.39,0.54144112387766,1671.0,3.0,0.0017953321364452424,3.1416036756333625,1.2765487737697259,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4569,REVIEW-04569,60.39,0.5238787400907077,1894.0,4.0,0.0021119324181626186,1.6170839577747118,0.5731860377074163,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4570,REVIEW-04570,60.39,0.49835445243095905,2312.0,7.0,0.003027681660899654,3.900824925168279,0.6812267411518963,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4571,REVIEW-04571,60.39,0.4580802134256073,3409.0,14.0,0.004106776180698152,1.9200035976462435,0.714819461257918,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4572,REVIEW-04572,60.38,0.6026615346279708,1130.0,2.0,0.0017699115044247787,8.774124219178363,2.362095481750621,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4573,REVIEW-04573,60.38,0.5841165345685819,1262.0,2.0,0.001584786053882726,7.416647757909657,1.2334807632186475,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4574,REVIEW-04574,60.38,0.5465838493188943,1621.0,3.0,0.001850709438618137,3.4625943763576053,1.6263917180420553,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4575,REVIEW-04575,60.38,0.509070814093753,3421.0,6.0,0.0017538731365097924,5.511966558154354,0.56735077461635,10,10,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4576,REVIEW-04576,60.38,0.5010497554384926,2255.0,1.0,0.0004434589800443459,16.31889798492912,6.64865791365705,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4577,REVIEW-04577,60.37,0.6059493489686597,1108.0,2.0,0.0018050541516245488,6.8492259932170345,4.07858551631698,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
4578,REVIEW-04578,60.37,0.5837579984126258,1264.0,2.0,0.0015822784810126582,6.6406151693422535,1.7360921859627607,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4579,REVIEW-04579,60.37,0.5370570392608314,1720.0,6.0,0.0034883720930232558,4.759843544950101,4.40686095051232,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4580,REVIEW-04580,60.37,0.4625718985942708,3252.0,14.0,0.004305043050430504,4.7096570320010045,0.8711950285631453,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4581,REVIEW-04581,60.36,0.6370046355635437,928.0,0.0,0.0,6.724430962368374,1.9744273220362893,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4582,REVIEW-04582,60.36,0.6292575855142047,969.0,0.0,0.0,6.015746954760892,1.7799983285148122,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4583,REVIEW-04583,60.36,0.6084731473305758,1090.0,0.0,0.0,4.592383765158633,0.9575366406460325,15,15,Page 1,HIGH_RISK_STABLE_VISIBILITY,REFRESH_AND_PROTECT,HIGH_RISK_STABLE_PAGE_1,MEDIUM,High measured risk with stable Page-1 visibility.,MEDIUM,75,True
4584,REVIEW-04584,60.36,0.5979082956336834,1162.0,1.0,0.0008605851979345956,4.437457437235082,2.5031566215178778,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4585,REVIEW-04585,60.36,0.5510918105861929,1568.0,3.0,0.001913265306122449,2.730835260571894,1.4525373166515922,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4586,REVIEW-04586,60.35,0.6744509284779099,826.0,0.0,0.0,8.689509314388795,4.145938674852179,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
4587,REVIEW-04587,60.35,0.6361114897150614,932.0,0.0,0.0,6.958740054180625,1.7308821727960755,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4588,REVIEW-04588,60.35,0.6097600627650078,1079.0,0.0,0.0,3.876218527128719,1.5638327572672235,15,15,Page 1,HIGH_RISK_STABLE_VISIBILITY,REFRESH_AND_PROTECT,HIGH_RISK_STABLE_PAGE_1,MEDIUM,High measured risk with stable Page-1 visibility.,MEDIUM,75,True
4589,REVIEW-04589,60.35,0.5822396452052602,1274.0,4.0,0.0031397174254317113,7.962652745883934,4.923405896842945,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4590,REVIEW-04590,60.35,0.5752932038818708,1332.0,2.0,0.0015015015015015015,4.990170921129013,1.9586734959041705,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4591,REVIEW-04591,60.35,0.4510616322917354,3698.0,16.0,0.004326663061114116,3.943167865338282,0.6069512106369962,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4592,REVIEW-04592,60.34,0.6404609256220373,907.0,0.0,0.0,7.389224699878754,1.8164054157054994,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4593,REVIEW-04593,60.34,0.6067446096984119,1099.0,2.0,0.0018198362147406734,9.794185756866193,2.132710492359062,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4594,REVIEW-04594,60.34,0.583812491433623,1260.0,1.0,0.0007936507936507937,5.132317160259894,0.6421308646716365,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4595,REVIEW-04595,60.34,0.5536220186003654,1762.0,6.0,0.00340522133938706,7.94449274506473,4.694981575474615,13,13,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4596,REVIEW-04596,60.34,0.5287439783238553,1817.0,0.0,0.0,13.5851347419903,9.54274156849954,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4597,REVIEW-04597,60.34,0.5173386777965276,1974.0,5.0,0.0025329280648429585,3.9540231098476446,0.7811063673419202,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4598,REVIEW-04598,60.34,0.4862501181683373,2552.0,12.0,0.004702194357366771,5.523899497164041,3.177977778006093,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4599,REVIEW-04599,60.33,0.5750956978411945,1330.0,1.0,0.0007518796992481203,3.4890211546476686,0.9444532732191223,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4600,REVIEW-04600,60.33,0.5090042842512026,2104.0,1.0,0.0004752851711026616,18.01108954227237,6.17987337646748,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4601,REVIEW-04601,60.33,0.4687461895261988,3020.0,2.0,0.0006622516556291391,17.071094331952565,4.206389653775825,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4602,REVIEW-04602,60.32,0.6106460174073411,1070.0,0.0,0.0,2.6159191379131723,1.2971279398958315,15,15,Top 3,HIGH_RISK_STABLE_VISIBILITY,REFRESH_AND_PROTECT,HIGH_RISK_STABLE_PAGE_1,MEDIUM,High measured risk with stable Page-1 visibility.,MEDIUM,75,True
4603,REVIEW-04603,60.32,0.5964421024735153,1168.0,0.0,0.0,3.622062254067218,0.6018447776503387,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4604,REVIEW-04604,60.32,0.4849080438583706,2573.0,9.0,0.003497862417411582,4.293881104638499,0.634701507591407,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4605,REVIEW-04605,60.32,0.46294476928619155,3205.0,1.0,0.00031201248049921997,14.594858771994726,4.525880540206656,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4606,REVIEW-04606,60.31,0.6698225391286545,845.0,0.0,0.0,7.618153573086795,4.453356133884288,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
4607,REVIEW-04607,60.31,0.6292739688653862,965.0,1.0,0.0010362694300518134,8.18138922623474,3.084834834826705,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
4608,REVIEW-04608,60.31,0.6249161168763834,989.0,1.0,0.0010111223458038423,3.442414645246072,5.931895844485891,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
4609,REVIEW-04609,60.31,0.6055170718294036,1104.0,0.0,0.0,4.386233208520048,0.8416296506388509,15,15,Page 1,HIGH_RISK_STABLE_VISIBILITY,REFRESH_AND_PROTECT,HIGH_RISK_STABLE_PAGE_1,MEDIUM,High measured risk with stable Page-1 visibility.,MEDIUM,75,True
4610,REVIEW-04610,60.31,0.6014457945020614,1131.0,1.0,0.0008841732979664014,7.021815845363488,1.062459936670707,15,15,Page 1,HIGH_RISK_STABLE_VISIBILITY,REFRESH_AND_PROTECT,HIGH_RISK_STABLE_PAGE_1,MEDIUM,High measured risk with stable Page-1 visibility.,MEDIUM,75,True
4611,REVIEW-04611,60.31,0.5833108565428915,1260.0,1.0,0.0007936507936507937,3.9681148391524506,1.4068458547764342,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4612,REVIEW-04612,60.31,0.5466522836478745,1605.0,3.0,0.001869158878504673,4.631072213648411,0.8573439712014659,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4613,REVIEW-04613,60.31,0.5228380669217814,1892.0,9.0,0.0047568710359408035,7.296006085614125,4.95341906638679,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4614,REVIEW-04614,60.3,0.5734139899245485,1339.0,2.0,0.0014936519790888724,5.553564116828892,1.381147784120415,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
4615,REVIEW-04615,60.3,0.566926691149826,1396.0,2.0,0.0014326647564469914,5.233325376931803,0.9018116582172354,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
